id,title,filtered_words,label
F173,Secret Cure Confirmed by Sources,"['secret', 'cure', 'confirmed', 'sources', 'money', 'important', 'side', 'government', 'discussion.', 'trouble', 'learn', 'what.', 'imagine', 'debate', 'manage', 'show', 'sit.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F024,Aliens Confirmed by Sources,"['aliens', 'confirmed', 'sources', 'us', 'surface', 'defense', 'bit', 'court', 'mean', 'tend.', 'close', 'treat', 'behind', 'game.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F096,Celebrity Scandal Confirmed by Sources,"['celebrity', 'scandal', 'confirmed', 'sources', 'left', 'nothing', 'entire', 'yard', 'soon', 'probably.', 'natural', 'necessary', 'sense', 'nothing', 'media', 'response', 'common', 'summer.', 'understand', 'yard', 'despite', 'body.', 'tree', 'capital', 'current', 'behavior.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R247,New Report on Public Health,"['new', 'report', 'public', 'health', 'method', 'including', 'director.', 'provide', 'film', 'lot', 'next', 'mr', 'with.', 'go', 'medical', 'less', 'manager', 'teacher.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F226,Government Cover-Up Confirmed by Sources,"['government', 'cover-up', 'confirmed', 'sources', 'man', 'movie', 'region', 'full.', 'kind', 'building', 'amount', 'side', 'accept.', 'old', 'write', 'tonight', 'continue', 'really', 'time.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F100,Flat Earth Confirmed by Sources,"['flat', 'earth', 'confirmed', 'sources', 'mr', 'available', 'several', 'class', 'case', 'likely', 'hospital.', 'start', 'fear', 'mother', 'school', 'report.', 'necessary', 'rest', 'hope', 'particular', 'month', 'region', 'administration.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F246,Government Cover-Up Confirmed by Sources,"['government', 'cover-up', 'confirmed', 'sources', 'middle', 'return', 'always', 'especially.', 'economy', 'conference', 'course', 'nice', 'day', 'serve.', 'shoulder', 'door', 'office', 'six.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F183,Aliens Confirmed by Sources,"['aliens', 'confirmed', 'sources', 'media', 'poor', 'mrs', 'people.', 'almost', 'game', 'source', 'difference.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R063,New Report on Policy,"['new', 'report', 'policy', 'improve', 'painting', 'leader', 'mr.', 'public', 'get', 'professor', 'computer.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R005,New Report on Election,"['new', 'report', 'election', 'cause', 'whose', 'value', 'mean', 'one', 'resource', 'everything.', 'attention', 'week', 'white', 'network', 'bag.', 'continue', 'leave', 'surface', 'pick', 'standard.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R084,New Report on Election,"['new', 'report', 'election', 'word', 'career', 'reality', 'mouth', 'friend', 'happen.', 'teach', 'sing', 'deep', 'economic', 'serve', 'later.', 'run', 'serve', 'way', 'level', 'final', 'develop.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R124,New Report on Education,"['new', 'report', 'education', 'support', 'modern', 'rather', 'knowledge', 'physical.', 'situation', 'since', 'authority', 'part', 'question.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R118,New Report on Research,"['new', 'report', 'research', 'evening', 'policy', 'product.', 'huge', 'attack', 'audience', 'popular', 'pattern.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F001,Aliens Confirmed by Sources,"['aliens', 'confirmed', 'sources', 'well', 'republican', 'black.', 'ok', 'answer', 'stay', 'far', 'teacher.', 'long', 'necessary', 'half.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"['immortal', 'jellyfish', 'confirmed', 'sources', 'throw', 'choose', 'data', 'standard', 'serve', 'bit.', 'expert', 'charge', 'perform', 'moment', 'left', 'yard', 'vote.', 'society', 'time', 'service', 'news.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F046,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'surface', 'left', 'several', 'painting', 'entire.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R103,New Report on Research,"['new', 'report', 'research', 'result', 'discussion', 'senior', 'civil', 'both.', 'enough', 'month', 'set', 'else', 'police.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R037,New Report on Budget Report,"['new', 'report', 'budget', 'report', 'across', 'star', 'factor.', 'specific', 'particular', 'national.', 'heavy', 'wind', 'instead', 'quite', 'official', 'first.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F193,Secret Cure Confirmed by Sources,"['secret', 'cure', 'confirmed', 'sources', 'fight', 'consider', 'town', 'pick', 'again.', 'medical', 'draw', 'article', 'number.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R166,New Report on Election,"['new', 'report', 'election', 'win', 'new', 'three.', 'reason', 'material', 'describe', 'professional.', 'study', 'especially', 'garden', 'decision', 'sport.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F017,Immortal Jellyfish Confirmed by Sources,"['immortal', 'jellyfish', 'confirmed', 'sources', 'finish', 'however', 'house', 'direction', 'tonight', 'stage', 'travel.', 'statement', 'today', 'successful', 'oil', 'religious', 'operation.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R008,New Report on Economic Growth,"['new', 'report', 'economic', 'growth', 'bar', 'whole', 'medical', 'determine', 'as.', 'international', 'woman', 'go', 'require', 'reduce.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F071,Celebrity Scandal Confirmed by Sources,"['celebrity', 'scandal', 'confirmed', 'sources', 'state', 'enjoy', 'audience', 'laugh', 'treatment', 'beautiful.', 'trial', 'maybe', 'surface', 'movement', 'everything.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F028,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'college', 'listen', 'visit.', 'often', 'produce', 'name', 'college', 'economy', 'tend', 'program', 'picture.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"['immortal', 'jellyfish', 'confirmed', 'sources', 'close', 'travel', 'region', 'go', 'central', 'act', 'take.', 'project', 'television', 'hair', 'million.', 'improve', 'article', 'tell', 'put', 'city', 'relate.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R200,New Report on Public Health,"['new', 'report', 'public', 'health', 'rate', 'want', 'drop.', 'indicate', 'economy', 'budget', 'wind', 'plan.', 'official', 'wonder', 'total', 'high', 'central', 'energy', 'focus', 'deep.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R225,New Report on Climate Change,"['new', 'report', 'climate', 'change', 'world', 'better', 'offer', 'interesting', 'worker.', 'effort', 'whose', 'bring', 'available', 'race', 'account', 'account', 'cost.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R062,New Report on Budget Report,"['new', 'report', 'budget', 'report', 'still', 'hour', 'set', 'son.', 'study', 'south.', 'public', 'sell', 'summer', 'agree', 'need.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F033,Hoax Confirmed by Sources,"['hoax', 'confirmed', 'sources', 'easy', 'national', 'low', 'plan', 'art', 'cut', 'bag.', 'actually', 'almost', 'still', 'task', 'article.', 'likely', 'newspaper', 'people', 'medical', 'body.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F012,Hoax Confirmed by Sources,"['hoax', 'confirmed', 'sources', 'size', 'body', 'account', 'follow', 'game', 'concern', 'from.', 'question', 'government', 'human', 'include', 'carry', 'church.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R121,New Report on Research,"['new', 'report', 'research', 'rule', 'natural', 'day', 'region', 'actually', 'else', 'act.', 'beyond', 'organization', 'worker', 'tough', 'air', 'member.', 'point', 'think', 'discussion.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F210,Aliens Confirmed by Sources,"['aliens', 'confirmed', 'sources', 'short', 'sure', 'picture.', 'suddenly', 'occur', 'accept', 'less', 'effort', 'necessary', 'trip.', 'teacher', 'space', 'billion', 'catch', 'seem.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F151,Hoax Confirmed by Sources,"['hoax', 'confirmed', 'sources', 'material', 'baby', 'change', 'consumer', 'thing', 'federal.', 'beautiful', 'early', 'much', 'student.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F099,Secret Cure Confirmed by Sources,"['secret', 'cure', 'confirmed', 'sources', 'able', 'mrs', 'loss', 'across', 'fill', 'yourself.', 'husband', 'together', 'agent', 'growth', 'force', 'administration.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R090,New Report on Technology Breakthrough,"['new', 'report', 'technology', 'breakthrough', 'deal', 'anyone', 'heavy', 'soon', 'bad', 'boy', 'room.', 'environment', 'oil', 'morning', 'music', 'score', 'black.', 'talk', 'theory', 'authority', 'foot.', 'foreign', 'job', 'smile', 'least', 'first', 'business.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R125,New Report on Budget Report,"['new', 'report', 'budget', 'report', 'large', 'common', 'much.', 'decade', 'sell', 'poor', 'area', 'agency', 'street', 'short.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R091,New Report on Climate Change,"['new', 'report', 'climate', 'change', 'former', 'poor', 'democrat', 'write', 'pm', 'foot.', 'growth', 'bill', 'blue', 'lead.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R157,New Report on Climate Change,"['new', 'report', 'climate', 'change', 'leg', 'line', 'which.', 'thus', 'kitchen', 'image', 'matter', 'list', 'raise', 'firm.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F098,Miracle Drug Confirmed by Sources,"['miracle', 'drug', 'confirmed', 'sources', 'really', 'market', 'wait', 'health', 'interview.', 'cultural', 'door', 'thousand', 'daughter', 'else', 'compare.', 'lawyer', 'world', 'religious.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"['immortal', 'jellyfish', 'confirmed', 'sources', 'yet', 'face', 'quality', 'evening', 'radio.', 'truth', 'star', 'well', 'enter', 'magazine', 'raise.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R050,New Report on Economic Growth,"['new', 'report', 'economic', 'growth', 'central', 'build', 'vote.', 'want', 'second', 'night', 'suggest.', 'religious', 'keep', 'yes', 'explain', 'especially', 'receive.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R249,New Report on Climate Change,"['new', 'report', 'climate', 'change', 'organization', 'structure', 'nation.', 'central', 'sister', 'movie', 'behavior', 'we.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R093,New Report on Election,"['new', 'report', 'election', 'take', 'reveal', 'exist', 'hair', 'television.', 'common', 'though', 'employee.', 'pretty', 'foreign.', 'simply', 'provide', 'third', 'everything', 'task.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R131,New Report on Education,"['new', 'report', 'education', 'take', 'make', 'minute', 'ball.', 'message', 'expert', 'whether', 'let', 'very.', 'baby', 'development', 'way', 'although.', 'head', 'season', 'every', 'take', 'fight.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F107,Flat Earth Confirmed by Sources,"['flat', 'earth', 'confirmed', 'sources', 'thing', 'grow', 'child', 'expert', 'school', 'system.', 'large', 'course', 'million', 'bad', 'sport.', 'argue', 'key', 'compare', 'ground.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F153,Hoax Confirmed by Sources,"['hoax', 'confirmed', 'sources', 'option', 'party', 'toward', 'parent', 'mother.', 'administration', 'present.', 'relate', 'realize', 'add', 'wife', 'within', 'discover.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F091,Flat Earth Confirmed by Sources,"['flat', 'earth', 'confirmed', 'sources', 'position', 'interview', 'around', 'senior', 'pull', 'gun.', 'change', 'find', 'religious', 'international', 'without', 'cover.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R246,New Report on Economic Growth,"['new', 'report', 'economic', 'growth', 'employee', 'debate', 'subject', 'make', 'interest', 'police', 'house.', 'finally', 'end', 'office.', 'story', 'former', 'little', 'customer', 'soon.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F004,Secret Cure Confirmed by Sources,"['secret', 'cure', 'confirmed', 'sources', 'boy', 'final', 'television', 'rather', 'current', 'fast.', 'wait', 'appear', 'woman', 'production', 'item.', 'two', 'help', 'customer.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F220,Celebrity Scandal Confirmed by Sources,"['celebrity', 'scandal', 'confirmed', 'sources', 'relationship', 'interesting', 'wear', 'production', 'material.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F121,Hoax Confirmed by Sources,"['hoax', 'confirmed', 'sources', 'bank', 'bag', 'care', 'happen.', 'beautiful', 'town', 'decide', 'meeting.', 'home', 'child', 'question', 'together', 'green', 'safe', 'pattern', 'task.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F245,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'spend', 'write', 'security', 'price', 'present', 'information', 'news.', 'need', 'congress', 'enter', 'own.', 'interest', 'gas', 'market', 'close', 'put', 'enjoy.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R035,New Report on Climate Change,"['new', 'report', 'climate', 'change', 'teach', 'design', 'measure', 'become', 'establish', 'us.', 'particularly', 'purpose', 'head', 'rule', 'certain', 'indicate', 'lose.', 'sign', 'describe', 'particular', 'half', 'thing.', 'choice', 'blue', 'church', 'computer', 'yet', 'last', 'theory.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R024,New Report on Education,"['new', 'report', 'education', 'need', 'education', 'throughout', 'success', 'crime.', 'plan', 'market', 'leg', 'both.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F079,Miracle Drug Confirmed by Sources,"['miracle', 'drug', 'confirmed', 'sources', 'increase', 'lot', 'war', 'form', 'either', 'relationship', 'difficult.', 'subject', 'home', 'article', 'admit', 'record', 'meeting', 'rule.', 'way', 'office', 'article', 'leg.', 'individual', 'yes', 'peace', 'land', 'space', 'young.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R094,New Report on Policy,"['new', 'report', 'policy', 'player', 'direction', 'evidence', 'huge.', 'strategy', 'billion', 'may', 'lawyer', 'nice', 'mrs.', 'church', 'middle', 'always.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R040,New Report on Policy,"['new', 'report', 'policy', 'common', 'professor', 'remember', 'eight', 'answer', 'a.', 'phone', 'well', 'police', 'father', 'prove', 'important.', 'series', 'pressure', 'floor', 'voice', 'people', 'yard.', 'yes', 'quite', 'set', 'heavy', 'history', 'office.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F170,Immortal Jellyfish Confirmed by Sources,"['immortal', 'jellyfish', 'confirmed', 'sources', 'realize', 'test', 'lay', 'may', 'lot', 'give', 'thank.', 'although', 'race', 'skin', 'feeling', 'artist.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"['immortal', 'jellyfish', 'confirmed', 'sources', 'tend', 'model', 'never', 'politics', 'performance.', 'particular', 'activity', 'identify', 'agency', 'television.', 'seven', 'need', 'work.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R085,New Report on Economic Growth,"['new', 'report', 'economic', 'growth', 'imagine', 'concern', 'piece', 'rather', 'work.', 'cut', 'art', 'site', 'election', 'store.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R054,New Report on Budget Report,"['new', 'report', 'budget', 'report', 'hope', 'minute', 'bed', 'young', 'environmental.', 'idea', 'piece', 'organization', 'traditional', 'significant', 'must', 'key.', 'party', 'none', 'opportunity', 'this.', 'pass', 'yard', 'son', 'author', 'include.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R047,New Report on Technology Breakthrough,"['new', 'report', 'technology', 'breakthrough', 'wear', 'trade', 'theory', 'letter', 'catch', 'cup', 'movement.', 'source', 'woman', 'back', 'attention.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R199,New Report on Economic Growth,"['new', 'report', 'economic', 'growth', 'close', 'get', 'forget', 'subject.', 'suddenly', 'seat', 'still', 'cost', 'eye.', 'clear', 'simply', 'return', 'voice.', 'tonight', 'type', 'car', 'try.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F062,Miracle Drug Confirmed by Sources,"['miracle', 'drug', 'confirmed', 'sources', 'forget', 'despite', 'yet', 'majority', 'necessary', 'actually.', 'condition', 'medical', 'design', 'argue', 'rather', 'current.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R244,New Report on Technology Breakthrough,"['new', 'report', 'technology', 'breakthrough', 'kind', 'effect', 'include', 'forward.', 'school', 'within', 'major.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R107,New Report on Election,"['new', 'report', 'election', 'laugh', 'dark', 'remain', 'baby.', 'write', 'company', 'key', 'plant', 'affect.', 'theory', 'room', 'happen', 'writer', 'throughout.', 'beyond', 'subject', 'try', 'someone', 'tell.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F148,Aliens Confirmed by Sources,"['aliens', 'confirmed', 'sources', 'usually', 'boy', 'quite', 'case', 'food', 'wind.', 'medical', 'whose', 'address', 'despite.', 'month', 'west', 'today.', 'full', 'low', 'yes', 'throughout', 'detail', 'contain.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F023,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'institution', 'research', 'successful', 'south', 'capital', 'every.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R075,New Report on Budget Report,"['new', 'report', 'budget', 'report', 'book', 'front', 'radio', 'heavy', 'yeah.', 'yes', 'agent', 'value', 'body', 'movement.', 'lawyer', 'week', 'join', 'describe', 'reflect', 'hold', 'work.', 'meet', 'way', 'them.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R220,New Report on Public Health,"['new', 'report', 'public', 'health', 'fire', 'movement.', 'game', 'door', 'something', 'thought.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R099,New Report on Economic Growth,"['new', 'report', 'economic', 'growth', 'relate', 'operation', 'think', 'raise', 'back', 'fact.', 'management', 'build', 'right', 'property', 'field', 'over.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F066,Flat Earth Confirmed by Sources,"['flat', 'earth', 'confirmed', 'sources', 'order', 'leader', 'test', 'speech', 'language.', 'writer', 'hand', 'contain', 'form', 'recently', 'site', 'amount.', 'animal', 'kind', 'science', 'source', 'production.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F060,Flat Earth Confirmed by Sources,"['flat', 'earth', 'confirmed', 'sources', 'society', 'force', 'key', 'material', 'throw', 'animal.', 'military', 'soldier', 'character', 'compare.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['government', 'cover-up', 'confirmed', 'sources', 'around', 'service', 'significant', 'interesting.', 'author', 'figure', 'fire', 'effect', 'society.', 'paper', 'air', 'difficult.', 'capital', 'ability', 'wall', 'great.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F127,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'fine', 'learn', 'nothing', 'seven', 'data', 'single.', 'work', 'build', 'relate', 'hand', 'minute', 'peace.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R212,New Report on Education,"['new', 'report', 'education', 'age', 'full', 'mother', 'win.', 'child', 'bag', 'arm', 'toward', 'father', 'modern.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F119,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'situation', 'per', 'turn', 'door', 'amount', 'affect', 'here.', 'must', 'leader', 'per', 'establish', 'stuff', 'everyone', 'three', 'family.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F103,Hoax Confirmed by Sources,"['hoax', 'confirmed', 'sources', 'friend', 'economy', 'tough', 'hair', 'whole.', 'tough', 'stuff', 'yourself.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F191,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'value', 'world', 'major', 'affect', 'energy', 'else', 'three.', 'first', 'popular', 'short', 'religious', 'tv.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F002,Mind Control Confirmed by Sources,"['mind', 'control', 'confirmed', 'sources', 'system', 'us', 'teach', 'follow', 'why.', 'old', 'ask', 'process.', 'especially', 'standard', 'enjoy', 'score', 'much.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
